hand_p1,hand_p2,E[p1],E[p2],emp_p1,emp_p2,VAR[p1],VAR[p2]
"(('C', 4), ('H', 9), ('S', 9), ('S', 12))","(('D', 2), ('H', 5), ('C', 9), ('D', 12))",0.8461538461538467,-0.8461538461538467,0.8466,-0.8463,0.13017751479289943,0.13017751479289943
"(('C', 2), ('S', 7), ('H', 10), ('C', 14))","(('H', 3), ('H', 6), ('D', 8), ('H', 12))",0.0,0.0,-0.0085,0.005,0.6153846153846154,0.6153846153846154
"(('H', 6), ('D', 6), ('D', 8), ('D', 12))","(('S', 2), ('D', 4), ('S', 5), ('S', 12))",0.7692307692307696,-0.7692307692307696,0.7729,-0.7734,0.17751479289940847,0.17751479289940847
"(('S', 6), ('C', 7), ('S', 9), ('C', 14))","(('D', 4), ('C', 6), ('H', 7), ('C', 9))",0.0,0.0,-0.0036,0.0008,0.15384615384615385,0.15384615384615385
"(('C', 5), ('C', 6), ('S', 12), ('S', 14))","(('H', 4), ('D', 11), ('C', 12), ('C', 14))",0.0,0.0,0.0135,0.0102,0.3076923076923076,0.3076923076923076
"(('S', 8), ('C', 9), ('D', 12), ('C', 14))","(('H', 2), ('H', 8), ('H', 13), ('D', 14))",0.0,0.0,-0.0038,0.0071,0.3076923076923076,0.3076923076923076
"(('H', 3), ('C', 6), ('S', 11), ('S', 13))","(('D', 6), ('D', 10), ('C', 10), ('H', 14))",-0.7692307692307696,0.7692307692307696,-0.7699,0.7681,0.17751479289940839,0.17751479289940839
"(('H', 2), ('D', 9), ('S', 12), ('D', 13))","(('C', 6), ('C', 8), ('H', 12), ('S', 13))",0.0,0.0,-0.005,0.0008,0.3076923076923076,0.3076923076923076
"(('H', 2), ('S', 6), ('H', 8), ('C', 10))","(('D', 2), ('C', 7), ('C', 9), ('S', 10))",0.0,0.0,0.0064,-0.0094,0.3076923076923076,0.3076923076923076
"(('S', 2), ('D', 5), ('H', 6), ('C', 9))","(('C', 3), ('C', 5), ('S', 12), ('D', 14))",0.0,0.0,-0.001,0.0078,0.46153846153846134,0.46153846153846134
"(('H', 5), ('C', 5), ('S', 11), ('D', 12))","(('S', 3), ('S', 9), ('S', 10), ('D', 11))",0.7692307692307696,-0.7692307692307696,0.7603,-0.7743,0.17751479289940844,0.17751479289940844
"(('C', 4), ('D', 5), ('D', 7), ('H', 9))","(('S', 2), ('C', 5), ('S', 5), ('S', 11))",-0.7692307692307696,0.7692307692307696,-0.7655,0.7719,0.17751479289940844,0.17751479289940844
"(('H', 9), ('C', 11), ('D', 13), ('S', 14))","(('H', 2), ('S', 2), ('C', 5), ('S', 9))",-0.7692307692307696,0.7692307692307696,-0.7727,0.771,0.17751479289940836,0.17751479289940836
"(('D', 9), ('S', 9), ('H', 10), ('H', 12))","(('C', 7), ('C', 10), ('D', 11), ('S', 13))",0.7692307692307696,-0.7692307692307696,0.769,-0.7597,0.17751479289940839,0.17751479289940839
"(('C', 2), ('C', 4), ('C', 9), ('S', 10))","(('D', 2), ('H', 3), ('C', 6), ('S', 8))",0.0,0.0,-0.0082,0.0041,0.46153846153846134,0.46153846153846134
"(('D', 4), ('S', 9), ('D', 9), ('C', 10))","(('H', 5), ('S', 5), ('D', 11), ('S', 14))",0.0,0.0,0.0136,-0.0037,0.46153846153846134,0.46153846153846134
"(('H', 2), ('C', 3), ('S', 10), ('D', 13))","(('C', 8), ('H', 13), ('C', 14), ('D', 14))",-0.7692307692307696,0.7692307692307696,-0.7615,0.7765,0.1775147928994084,0.1775147928994084
"(('C', 6), ('C', 11), ('D', 13), ('H', 14))","(('S', 2), ('H', 5), ('S', 11), ('H', 11))",-0.7692307692307696,0.7692307692307696,-0.7667,0.7797,0.17751479289940836,0.17751479289940836
"(('S', 3), ('H', 4), ('H', 5), ('S', 13))","(('D', 2), ('S', 5), ('S', 7), ('C', 12))",0.0,0.0,-0.0038,0.0067,0.46153846153846134,0.46153846153846134
"(('S', 4), ('H', 5), ('D', 7), ('D', 11))","(('S', 2), ('H', 10), ('C', 12), ('C', 13))",0.0,0.0,-0.018,-0.0068,0.6153846153846154,0.6153846153846154
"(('C', 2), ('H', 3), ('D', 3), ('H', 14))","(('H', 5), ('S', 9), ('D', 10), ('S', 11))",0.6923076923076925,-0.6923076923076925,0.6903,-0.6998,0.2130177514792898,0.2130177514792898
"(('S', 2), ('C', 2), ('H', 8), ('S', 11))","(('H', 2), ('H', 4), ('D', 7), ('H', 14))",0.7692307692307696,-0.7692307692307696,0.7705,-0.769,0.17751479289940836,0.17751479289940836
"(('H', 3), ('D', 6), ('H', 7), ('C', 11))","(('D', 4), ('H', 9), ('S', 11), ('C', 14))",0.0,0.0,-0.0053,0.0052,0.46153846153846134,0.46153846153846134
"(('D', 2), ('H', 7), ('D', 10), ('H', 14))","(('H', 9), ('S', 11), ('H', 12), ('H', 13))",-0.15384615384615385,0.15384615384615385,-0.1642,0.1408,0.5917159763313609,0.5917159763313609
"(('D', 3), ('D', 4), ('S', 6), ('H', 10))","(('D', 2), ('H', 11), ('H', 12), ('S', 14))",0.0,0.0,-0.0021,-0.0113,0.6153846153846154,0.6153846153846154
"(('D', 6), ('H', 6), ('S', 10), ('D', 11))","(('C', 3), ('S', 6), ('C', 6), ('D', 10))",0.0,0.0,0.0056,-0.0006,0.15384615384615385,0.15384615384615385
"(('S', 4), ('C', 10), ('S', 11), ('C', 12))","(('D', 2), ('D', 6), ('H', 10), ('S', 13))",0.0,0.0,-0.004,0.0038,0.46153846153846134,0.46153846153846134
"(('S', 2), ('D', 5), ('D', 8), ('H', 11))","(('C', 6), ('H', 6), ('H', 7), ('H', 10))",-0.6923076923076925,0.6923076923076925,-0.6924,0.6944,0.21301775147928978,0.21301775147928978
"(('D', 6), ('S', 8), ('S', 12), ('C', 13))","(('H', 6), ('H', 10), ('D', 14), ('H', 14))",-0.7692307692307696,0.7692307692307696,-0.7664,0.7687,0.17751479289940839,0.17751479289940839
"(('D', 2), ('D', 9), ('C', 12), ('S', 14))","(('D', 3), ('H', 6), ('H', 7), ('H', 11))",0.0,0.0,-0.0069,-0.0019,0.6153846153846154,0.6153846153846154
"(('S', 2), ('H', 4), ('C', 5), ('H', 11))","(('S', 8), ('H', 8), ('C', 9), ('D', 13))",-0.6923076923076925,0.6923076923076925,-0.6964,0.6984,0.21301775147928978,0.21301775147928978
"(('D', 2), ('D', 6), ('S', 8), ('S', 11))","(('C', 2), ('C', 7), ('C', 9), ('H', 13))",0.0,0.0,-0.0087,-0.0065,0.46153846153846134,0.46153846153846134
"(('S', 3), ('C', 9), ('D', 11), ('S', 13))","(('H', 2), ('D', 7), ('S', 9), ('H', 10))",0.0,0.0,-0.002,-0.0098,0.46153846153846134,0.46153846153846134
"(('S', 4), ('D', 11), ('D', 13), ('H', 14))","(('C', 4), ('C', 6), ('S', 9), ('S', 10))",0.0,0.0,-0.0053,0.0071,0.46153846153846134,0.46153846153846134
"(('H', 2), ('D', 4), ('D', 6), ('C', 9))","(('H', 3), ('D', 3), ('H', 5), ('D', 8))",-0.6923076923076925,0.6923076923076925,-0.6993,0.687,0.21301775147928978,0.21301775147928978
"(('H', 3), ('C', 10), ('D', 13), ('H', 13))","(('H', 8), ('S', 9), ('S', 12), ('C', 13))",0.7692307692307696,-0.7692307692307696,0.7661,-0.769,0.17751479289940839,0.17751479289940839
"(('D', 6), ('H', 7), ('D', 9), ('S', 12))","(('H', 3), ('H', 4), ('H', 10), ('D', 14))",0.0,0.0,0.0021,-0.0067,0.6153846153846154,0.6153846153846154
"(('D', 4), ('H', 13), ('H', 14), ('S', 14))","(('S', 5), ('S', 7), ('H', 9), ('C', 13))",0.7692307692307696,-0.7692307692307696,0.7668,-0.7658,0.17751479289940844,0.17751479289940844
"(('H', 3), ('H', 4), ('S', 11), ('H', 12))","(('C', 6), ('S', 6), ('C', 12), ('D', 13))",-0.7692307692307696,0.7692307692307696,-0.7644,0.7636,0.1775147928994084,0.1775147928994084
"(('S', 11), ('H', 12), ('C', 12), ('D', 14))","(('H', 7), ('H', 9), ('S', 12), ('S', 13))",0.7692307692307696,-0.7692307692307696,0.7746,-0.7663,0.17751479289940839,0.17751479289940839
"(('C', 2), ('S', 5), ('H', 10), ('C', 12))","(('H', 4), ('H', 5), ('S', 12), ('C', 14))",0.0,0.0,0.0038,0.0005,0.3076923076923076,0.3076923076923076
"(('D', 3), ('S', 3), ('D', 9), ('D', 13))","(('S', 2), ('H', 9), ('S', 10), ('S', 11))",0.7692307692307696,-0.7692307692307696,0.7655,-0.7704,0.1775147928994084,0.1775147928994084
"(('C', 2), ('H', 3), ('C', 7), ('S', 12))","(('H', 2), ('H', 9), ('S', 11), ('C', 12))",0.0,0.0,0.0073,-0.0074,0.3076923076923076,0.3076923076923076
"(('D', 8), ('D', 11), ('H', 12), ('S', 14))","(('S', 2), ('D', 2), ('H', 9), ('S', 13))",-0.6923076923076925,0.6923076923076925,-0.6969,0.6896,0.2130177514792898,0.2130177514792898
"(('H', 2), ('D', 3), ('H', 6), ('C', 7))","(('C', 8), ('S', 10), ('S', 13), ('C', 14))",0.0,0.0,-0.0006,0.0009,0.6153846153846154,0.6153846153846154
"(('C', 2), ('C', 5), ('H', 12), ('H', 14))","(('C', 3), ('S', 6), ('D', 13), ('S', 14))",0.0,0.0,-0.0067,0.0052,0.46153846153846134,0.46153846153846134
"(('H', 2), ('D', 4), ('C', 6), ('C', 11))","(('H', 4), ('D', 5), ('H', 5), ('H', 11))",-0.8461538461538467,0.8461538461538467,-0.8527,0.8419,0.13017751479289943,0.13017751479289943
"(('H', 6), ('C', 13), ('S', 14), ('C', 14))","(('S', 3), ('D', 3), ('S', 7), ('H', 14))",0.07692307692307693,-0.07692307692307693,0.0802,-0.0705,0.3786982248520713,0.3786982248520713
"(('S', 3), ('C', 6), ('D', 10), ('D', 12))","(('D', 5), ('S', 10), ('H', 11), ('S', 14))",0.0,0.0,-0.0056,0.0052,0.46153846153846134,0.46153846153846134
"(('S', 3), ('D', 9), ('H', 10), ('C', 13))","(('H', 2), ('D', 7), ('S', 12), ('S', 13))",0.0,0.0,0.0021,0.009,0.46153846153846134,0.46153846153846134
"(('H', 2), ('H', 4), ('D', 5), ('H', 13))","(('S', 3), ('C', 9), ('D', 13), ('S', 13))",-0.7692307692307696,0.7692307692307696,-0.7753,0.7725,0.17751479289940847,0.17751479289940847
"(('H', 4), ('S', 5), ('H', 7), ('H', 10))","(('H', 2), ('H', 3), ('D', 5), ('C', 11))",0.0,0.0,0.006,0.0002,0.46153846153846134,0.46153846153846134
"(('D', 3), ('S', 8), ('H', 10), ('D', 11))","(('C', 2), ('D', 4), ('D', 5), ('D', 7))",0.0,0.0,0.0082,0.0022,0.6153846153846154,0.6153846153846154
"(('C', 10), ('D', 11), ('H', 13), ('D', 14))","(('C', 3), ('S', 4), ('C', 9), ('D', 13))",0.07692307692307693,-0.07692307692307693,0.0884,-0.0618,0.5325443786982251,0.5325443786982251
"(('C', 2), ('H', 4), ('H', 5), ('S', 11))","(('D', 6), ('D', 7), ('H', 9), ('C', 12))",0.0,0.0,0.003,-0.0029,0.6153846153846154,0.6153846153846154
"(('S', 4), ('C', 9), ('H', 10), ('C', 12))","(('C', 4), ('D', 10), ('S', 12), ('S', 14))",0.0,0.0,0.0009,-0.0066,0.15384615384615385,0.15384615384615385
"(('S', 6), ('H', 7), ('D', 12), ('H', 12))","(('S', 4), ('H', 8), ('S', 10), ('H', 13))",0.6923076923076925,-0.6923076923076925,0.6817,-0.6915,0.21301775147928978,0.21301775147928978
"(('S', 3), ('C', 6), ('H', 10), ('D', 13))","(('C', 3), ('S', 9), ('H', 12), ('H', 14))",0.0,0.0,0.0052,0.0078,0.46153846153846134,0.46153846153846134
"(('C', 4), ('D', 5), ('D', 12), ('S', 14))","(('D', 10), ('C', 12), ('H', 13), ('C', 13))",-0.7692307692307696,0.7692307692307696,-0.7743,0.7705,0.17751479289940836,0.17751479289940836
"(('D', 2), ('H', 4), ('C', 5), ('D', 12))","(('S', 5), ('S', 8), ('C', 10), ('D', 14))",0.0,0.0,-0.0006,0.0042,0.46153846153846134,0.46153846153846134
"(('H', 3), ('C', 5), ('D', 12), ('D', 13))","(('S', 6), ('S', 9), ('S', 10), ('C', 14))",0.0,0.0,0.0112,0.0079,0.6153846153846154,0.6153846153846154
"(('C', 6), ('S', 12), ('C', 13), ('C', 14))","(('C', 3), ('H', 9), ('H', 11), ('D', 11))",-0.6923076923076925,0.6923076923076925,-0.6953,0.6918,0.2130177514792898,0.2130177514792898
"(('C', 2), ('D', 8), ('D', 11), ('S', 14))","(('D', 2), ('D', 7), ('C', 8), ('S', 12))",0.0,0.0,-0.0061,-0.0042,0.3076923076923076,0.3076923076923076
"(('H', 8), ('C', 12), ('D', 12), ('H', 14))","(('D', 3), ('S', 7), ('D', 8), ('H', 11))",0.7692307692307696,-0.7692307692307696,0.7728,-0.765,0.1775147928994084,0.1775147928994084
"(('C', 2), ('H', 4), ('H', 6), ('D', 8))","(('S', 6), ('S', 7), ('C', 11), ('S', 13))",0.0,0.0,-0.0093,0.0004,0.46153846153846134,0.46153846153846134
"(('S', 4), ('D', 4), ('S', 9), ('H', 12))","(('H', 5), ('H', 10), ('C', 11), ('D', 12))",0.7692307692307696,-0.7692307692307696,0.7654,-0.7649,0.1775147928994084,0.1775147928994084
"(('H', 2), ('D', 5), ('S', 7), ('D', 10))","(('S', 4), ('S', 6), ('C', 7), ('S', 9))",0.0,0.0,-0.0078,-0.0009,0.46153846153846134,0.46153846153846134
"(('D', 4), ('C', 4), ('S', 7), ('S', 9))","(('H', 3), ('C', 6), ('S', 13), ('S', 14))",0.6923076923076925,-0.6923076923076925,0.695,-0.6868,0.21301775147928978,0.21301775147928978
"(('D', 9), ('D', 13), ('H', 13), ('C', 14))","(('H', 6), ('C', 7), ('H', 8), ('D', 10))",0.5384615384615383,-0.5384615384615383,0.5394,-0.5432,0.40236686390532517,0.40236686390532517
"(('H', 2), ('S', 5), ('S', 12), ('C', 14))","(('S', 6), ('D', 11), ('C', 13), ('D', 13))",-0.6923076923076925,0.6923076923076925,-0.6913,0.6972,0.21301775147928978,0.21301775147928978
"(('D', 2), ('C', 8), ('S', 11), ('S', 14))","(('H', 2), ('S', 6), ('D', 9), ('C', 9))",-0.7692307692307696,0.7692307692307696,-0.7661,0.7718,0.17751479289940836,0.17751479289940836
"(('H', 5), ('C', 7), ('D', 10), ('D', 12))","(('C', 9), ('D', 13), ('C', 14), ('D', 14))",-0.6923076923076925,0.6923076923076925,-0.6935,0.6942,0.2130177514792898,0.2130177514792898
"(('S', 7), ('C', 7), ('D', 12), ('C', 14))","(('C', 2), ('H', 6), ('D', 7), ('C', 10))",0.7692307692307696,-0.7692307692307696,0.7696,-0.7757,0.1775147928994084,0.1775147928994084
"(('H', 3), ('C', 5), ('D', 6), ('H', 6))","(('D', 4), ('D', 7), ('C', 12), ('H', 14))",0.6923076923076925,-0.6923076923076925,0.6962,-0.6932,0.21301775147928978,0.21301775147928978
"(('D', 4), ('C', 4), ('D', 7), ('D', 11))","(('D', 3), ('C', 3), ('D', 6), ('H', 12))",0.0,0.0,0.007,-0.0088,0.46153846153846134,0.46153846153846134
"(('C', 3), ('C', 7), ('S', 7), ('S', 14))","(('S', 2), ('H', 5), ('S', 13), ('H', 13))",0.0,0.0,0.0068,0.0062,0.46153846153846134,0.46153846153846134
"(('D', 4), ('S', 7), ('H', 8), ('S', 12))","(('H', 6), ('D', 9), ('D', 10), ('D', 14))",0.0,0.0,-0.0122,-0.006,0.6153846153846154,0.6153846153846154
"(('S', 3), ('D', 3), ('H', 6), ('S', 12))","(('C', 3), ('H', 4), ('C', 6), ('C', 13))",0.8461538461538467,-0.8461538461538467,0.8413,-0.8456,0.13017751479289943,0.13017751479289943
"(('H', 2), ('C', 4), ('D', 5), ('S', 11))","(('D', 2), ('H', 3), ('H', 7), ('C', 14))",0.0,0.0,0.0188,0.009,0.46153846153846134,0.46153846153846134
"(('C', 2), ('D', 8), ('C', 8), ('H', 12))","(('H', 2), ('S', 3), ('D', 6), ('H', 13))",0.7692307692307696,-0.7692307692307696,0.7763,-0.772,0.17751479289940839,0.17751479289940839
"(('D', 2), ('C', 5), ('S', 5), ('C', 7))","(('H', 4), ('D', 6), ('H', 11), ('C', 12))",0.6923076923076925,-0.6923076923076925,0.6861,-0.6978,0.21301775147928978,0.21301775147928978
"(('S', 4), ('C', 9), ('D', 9), ('S', 13))","(('D', 2), ('S', 2), ('S', 9), ('S', 14))",0.07692307692307693,-0.07692307692307693,0.0847,-0.0769,0.37869822485207133,0.37869822485207133
"(('C', 8), ('S', 10), ('C', 11), ('S', 12))","(('S', 2), ('C', 3), ('H', 8), ('C', 9))",0.15384615384615385,-0.15384615384615385,0.1509,-0.1609,0.43786982248520717,0.43786982248520717
"(('D', 3), ('S', 4), ('H', 5), ('D', 7))","(('C', 8), ('D', 9), ('C', 10), ('D', 13))",0.07692307692307694,-0.07692307692307694,0.0579,-0.0904,0.6863905325443789,0.6863905325443789
"(('C', 2), ('D', 4), ('H', 14), ('C', 14))","(('C', 3), ('H', 6), ('H', 9), ('D', 11))",0.6923076923076925,-0.6923076923076925,0.6949,-0.6949,0.21301775147928978,0.21301775147928978
"(('S', 4), ('D', 7), ('D', 10), ('H', 12))","(('S', 5), ('C', 5), ('C', 9), ('H', 10))",-0.7692307692307696,0.7692307692307696,-0.7679,0.7665,0.17751479289940839,0.17751479289940839
"(('S', 8), ('C', 11), ('C', 12), ('C', 13))","(('H', 3), ('S', 6), ('S', 10), ('C', 10))",-0.6923076923076925,0.6923076923076925,-0.6893,0.6923,0.2130177514792898,0.2130177514792898
"(('H', 3), ('D', 5), ('S', 5), ('H', 7))","(('S', 3), ('C', 5), ('C', 11), ('C', 12))",0.8461538461538467,-0.8461538461538467,0.8443,-0.8438,0.13017751479289943,0.13017751479289943
"(('H', 2), ('C', 4), ('D', 8), ('C', 14))","(('D', 4), ('D', 5), ('S', 9), ('D', 11))",0.0,0.0,0.0022,0.0034,0.46153846153846134,0.46153846153846134
"(('C', 2), ('D', 4), ('D', 11), ('C', 12))","(('S', 3), ('D', 6), ('H', 10), ('H', 11))",0.0,0.0,-0.0048,-0.0052,0.46153846153846134,0.46153846153846134
"(('D', 2), ('S', 3), ('D', 5), ('S', 10))","(('D', 6), ('H', 8), ('S', 9), ('S', 14))",0.0,0.0,-0.0001,0.0019,0.6153846153846154,0.6153846153846154
"(('D', 2), ('S', 3), ('S', 10), ('C', 14))","(('D', 6), ('H', 8), ('H', 12), ('C', 13))",0.0,0.0,-0.0079,-0.0015,0.6153846153846154,0.6153846153846154
"(('C', 3), ('H', 11), ('S', 12), ('D', 14))","(('S', 8), ('H', 12), ('S', 13), ('S', 14))",0.0,0.0,-0.0016,0.0056,0.3076923076923076,0.3076923076923076
"(('D', 2), ('D', 5), ('H', 5), ('S', 12))","(('C', 5), ('S', 8), ('C', 11), ('D', 14))",0.7692307692307696,-0.7692307692307696,0.7719,-0.7734,0.17751479289940836,0.17751479289940836
"(('S', 3), ('H', 5), ('D', 6), ('C', 14))","(('C', 2), ('D', 3), ('S', 7), ('D', 10))",0.0,0.0,-0.0033,-0.0022,0.46153846153846134,0.46153846153846134
"(('C', 2), ('C', 3), ('S', 12), ('S', 14))","(('C', 4), ('C', 5), ('C', 9), ('S', 11))",0.0,0.0,-0.0116,-0.007,0.6153846153846154,0.6153846153846154
"(('S', 6), ('S', 8), ('C', 10), ('S', 13))","(('H', 3), ('H', 5), ('S', 14), ('C', 14))",-0.6923076923076925,0.6923076923076925,-0.6972,0.7001,0.2130177514792898,0.2130177514792898
"(('C', 3), ('D', 8), ('H', 9), ('C', 10))","(('C', 2), ('D', 7), ('C', 9), ('C', 12))",0.0,0.0,-0.0033,0.0046,0.46153846153846134,0.46153846153846134
"(('D', 2), ('D', 8), ('S', 9), ('H', 11))","(('H', 2), ('S', 2), ('H', 7), ('S', 14))",-0.7692307692307696,0.7692307692307696,-0.7696,0.7697,0.1775147928994084,0.1775147928994084
"(('S', 2), ('H', 6), ('S', 6), ('S', 13))","(('H', 4), ('S', 8), ('H', 8), ('C', 12))",0.0,0.0,0.0045,0.0023,0.46153846153846134,0.46153846153846134
"(('S', 2), ('C', 5), ('C', 12), ('S', 14))","(('H', 4), ('S', 5), ('H', 10), ('S', 13))",0.0,0.0,0.0054,-0.003,0.46153846153846134,0.46153846153846134
"(('C', 2), ('H', 10), ('S', 13), ('D', 14))","(('C', 6), ('H', 9), ('H', 11), ('H', 14))",0.0,0.0,0.0078,0.0013,0.46153846153846134,0.46153846153846134
"(('D', 3), ('C', 4), ('S', 5), ('H', 10))","(('C', 7), ('S', 11), ('C', 12), ('H', 14))",0.0,0.0,-0.0096,0.0021,0.6153846153846154,0.6153846153846154
"(('D', 4), ('H', 6), ('D', 9), ('C', 10))","(('S', 2), ('S', 3), ('H', 4), ('D', 8))",0.0,0.0,0.0014,0.0089,0.46153846153846134,0.46153846153846134
"(('C', 5), ('H', 6), ('H', 9), ('C', 9))","(('C', 8), ('S', 10), ('C', 12), ('D', 14))",0.6923076923076925,-0.6923076923076925,0.6902,-0.6924,0.2130177514792898,0.2130177514792898
"(('D', 4), ('C', 8), ('S', 9), ('D', 13))","(('S', 5), ('S', 8), ('S', 11), ('S', 12))",-0.24999999999999994,0.24999999999999994,-0.236,0.2466,0.5336538461538464,0.5336538461538464
"(('H', 2), ('D', 4), ('C', 13), ('D', 14))","(('D', 5), ('S', 9), ('S', 11), ('H', 14))",0.0,0.0,0.0117,-0.0005,0.46153846153846134,0.46153846153846134
"(('H', 5), ('D', 6), ('C', 8), ('D', 13))","(('C', 2), ('S', 10), ('C', 12), ('S', 13))",0.0,0.0,-0.0004,-0.0049,0.46153846153846134,0.46153846153846134
"(('S', 2), ('D', 6), ('C', 10), ('D', 12))","(('S', 4), ('S', 5), ('S', 6), ('S', 9))",-0.24999999999999994,0.24999999999999994,-0.2515,0.262,0.5336538461538464,0.5336538461538464
"(('S', 6), ('C', 7), ('C', 8), ('H', 12))","(('S', 8), ('H', 11), ('H', 14), ('S', 14))",-0.7692307692307696,0.7692307692307696,-0.764,0.7727,0.17751479289940839,0.17751479289940839
"(('C', 11), ('C', 12), ('D', 12), ('S', 14))","(('S', 6), ('S', 7), ('D', 7), ('D', 9))",0.0,0.0,0.0105,0.0018,0.46153846153846134,0.46153846153846134
"(('H', 4), ('C', 5), ('C', 9), ('S', 13))","(('S', 3), ('C', 8), ('C', 12), ('H', 12))",-0.6923076923076925,0.6923076923076925,-0.6894,0.7089,0.2130177514792898,0.2130177514792898
"(('H', 7), ('C', 8), ('D', 10), ('S', 14))","(('H', 3), ('S', 10), ('C', 13), ('H', 14))",0.0,0.0,-0.0025,-0.0074,0.3076923076923076,0.3076923076923076
"(('S', 2), ('H', 3), ('S', 10), ('S', 11))","(('C', 2), ('D', 3), ('D', 7), ('S', 8))",0.0,0.0,-0.0026,-0.0015,0.3076923076923076,0.3076923076923076
"(('S', 3), ('H', 6), ('C', 8), ('H', 11))","(('H', 4), ('S', 7), ('D', 11), ('D', 13))",0.0,0.0,0.0038,-0.0041,0.46153846153846134,0.46153846153846134
"(('S', 4), ('H', 8), ('C', 10), ('C', 11))","(('C', 3), ('D', 4), ('S', 9), ('H', 13))",0.0,0.0,-0.0113,-0.0081,0.46153846153846134,0.46153846153846134
"(('H', 3), ('D', 4), ('D', 6), ('S', 10))","(('H', 6), ('C', 10), ('S', 11), ('C', 11))",-0.8461538461538467,0.8461538461538467,-0.8448,0.8493,0.13017751479289943,0.13017751479289943
"(('D', 5), ('C', 6), ('S', 9), ('S', 13))","(('C', 3), ('S', 7), ('D', 8), ('D', 12))",0.0,0.0,-0.0212,0.0102,0.6153846153846154,0.6153846153846154
"(('H', 2), ('D', 6), ('H', 11), ('S', 13))","(('H', 3), ('C', 9), ('C', 10), ('H', 10))",-0.6923076923076925,0.6923076923076925,-0.6869,0.6841,0.21301775147928978,0.21301775147928978
"(('S', 4), ('S', 10), ('S', 11), ('C', 13))","(('H', 2), ('C', 3), ('D', 5), ('C', 10))",0.0,0.0,-0.0008,-0.0104,0.46153846153846134,0.46153846153846134
"(('H', 3), ('C', 5), ('S', 9), ('C', 12))","(('H', 5), ('D', 11), ('C', 11), ('C', 14))",-0.7692307692307696,0.7692307692307696,-0.77,0.7624,0.1775147928994084,0.1775147928994084
"(('D', 5), ('S', 6), ('D', 7), ('C', 7))","(('C', 3), ('D', 9), ('S', 12), ('C', 13))",0.6923076923076925,-0.6923076923076925,0.6938,-0.6988,0.21301775147928978,0.21301775147928978
"(('D', 6), ('S', 9), ('D', 11), ('H', 13))","(('H', 3), ('C', 11), ('S', 12), ('C', 13))",0.0,0.0,-0.0007,0.0,0.3076923076923076,0.3076923076923076
"(('H', 9), ('S', 10), ('D', 11), ('S', 12))","(('H', 6), ('D', 7), ('S', 8), ('H', 14))",0.23076923076923073,-0.23076923076923073,0.2282,-0.2302,0.6390532544378701,0.6390532544378701
"(('H', 5), ('S', 10), ('H', 11), ('H', 12))","(('H', 4), ('C', 6), ('S', 12), ('D', 13))",0.0,0.0,0.0041,0.0054,0.46153846153846134,0.46153846153846134
"(('C', 7), ('S', 8), ('D', 8), ('S', 12))","(('C', 2), ('H', 5), ('D', 5), ('C', 10))",0.0,0.0,0.0013,0.0041,0.46153846153846134,0.46153846153846134
"(('C', 5), ('C', 7), ('C', 8), ('D', 12))","(('H', 10), ('S', 10), ('H', 11), ('S', 11))",-1.0000000000000009,1.0000000000000009,-1.0,1.0,7.888609052210125e-31,7.888609052210125e-31
"(('S', 2), ('H', 3), ('C', 5), ('H', 13))","(('S', 3), ('H', 4), ('H', 10), ('D', 11))",0.0,0.0,-0.0022,0.017,0.46153846153846134,0.46153846153846134
"(('S', 4), ('D', 6), ('H', 9), ('H', 12))","(('C', 4), ('H', 4), ('H', 6), ('H', 11))",-0.8461538461538467,0.8461538461538467,-0.8406,0.8422,0.13017751479289943,0.13017751479289943
"(('D', 9), ('S', 9), ('D', 10), ('C', 13))","(('D', 2), ('C', 2), ('C', 8), ('H', 9))",0.07692307692307693,-0.07692307692307693,0.0887,-0.0703,0.3786982248520712,0.3786982248520712
"(('C', 4), ('C', 7), ('S', 11), ('D', 11))","(('S', 4), ('H', 4), ('D', 6), ('H', 7))",-0.07692307692307693,0.07692307692307693,-0.0699,0.0798,0.22485207100591742,0.22485207100591742
"(('S', 2), ('S', 3), ('C', 4), ('H', 6))","(('C', 2), ('D', 7), ('C', 8), ('D', 14))",0.07692307692307694,-0.07692307692307694,0.0694,-0.0801,0.5325443786982249,0.5325443786982249
"(('S', 4), ('D', 4), ('H', 8), ('C', 9))","(('C', 3), ('C', 10), ('S', 12), ('D', 13))",0.6923076923076925,-0.6923076923076925,0.6984,-0.6957,0.21301775147928978,0.21301775147928978
